Pincode,QWIK GNG.,Del Serv.,Shadowfax Serv.,Bluedart Serv,Qwik HD.,Del HD.,City,State,Zone,GNG P1,HD P1
812002,Active,Active,Not active/Embargo,Active,Active,NSZ,BHAGALPUR,Bihar,EAST,R394,R394
812003,Active,NSZ,Not active/Embargo,Active,Active,NSZ,BHAGALPUR,Bihar,EAST,R394,R394
812004,Active,Active,Not active/Embargo,Active,Active,NSZ,BHAGALPUR,Bihar,EAST,R394,R394
812005,Active,Active,Not active/Embargo,Active,Active,NSZ,BHAGALPUR,Bihar,EAST,R394,R394
812006,Active,Active,Not active/Embargo,Active,Active,NSZ,BHAGALPUR,Bihar,EAST,R394,R394
812007,Active,Active,Not active/Embargo,Active,Active,NSZ,BHAGALPUR,Bihar,EAST,R394,R394
813101,Active,Active,InActive,Active,Active,Active,BANKA,Bihar,EAST,R394,R394
813102,InActive,Active,InActive,Active,Active,Active,BANKA,Bihar,EAST,R394,R394
813103,Active,Active,InActive,Active,Active,Active,BANKA,Bihar,EAST,R394,R394
813104,InActive,Active,Not active/Embargo,Active,Active,NSZ,BANKA,Bihar,EAST,R394,R394
813105,Active,NSZ,InActive,Active,Active,NSZ,BHAGALPUR,Bihar,EAST,R394,R394
813106,Active,Active,InActive,InActive,Active,Active,KATORIA,Bihar,EAST,R278,"R278,SLW9"
813107,Active,Active,InActive,Active,Active,Active,BANKA,Bihar,EAST,R394,R394
813108,Active,Active,Active,Active,Active,Active,SULTANGANJ Taluk,Bihar,EAST,R394,R394
813109,Active,Active,InActive,Active,Active,Active,BANKA,Bihar,EAST,R394,R394
813110,Active,Active,InActive,Active,Active,NSZ,Baunsi,Bihar,EAST,R394,R394
813113,Active,Active,InActive,Active,Active,NSZ,BHAGALPUR,Bihar,EAST,R394,R394
813201,Active,Active,InActive,InActive,Active,Active,AMAIYA,Bihar,EAST,R394,R394
813202,InActive,Active,InActive,Active,InActive,NSZ,BELHAR,Bihar,EAST,R394,R394
813203,InActive,NSZ,InActive,Active,Active,NSZ,KAHALGAON,Bihar,EAST,R394,R394
813204,Active,NSZ,InActive,Active,Active,NSZ,KAHALGAON,Bihar,EAST,R394,R394
813205,Active,Active,InActive,Active,Active,NSZ,KAHALGAON,Bihar,EAST,R394,R394
813206,InActive,Active,InActive,Active,Active,NSZ,KAHALGAON,Bihar,EAST,R394,R394
813207,InActive,Active,InActive,Active,Active,NSZ,BELHAR,Bihar,EAST,R394,R394
813208,InActive,NSZ,InActive,InActive,InActive,NSZ,MERHMA,Jharkhand,EAST,R394,R394
813209,InActive,Active,InActive,Active,Active,NSZ,KAHALGAON Taluk,Bihar,EAST,R394,R394
813210,Active,Active,InActive,Active,Active,NSZ,BHAGALPUR,Bihar,EAST,R394,R394
813211,Active,Active,InActive,Active,Active,Active,SULTANGANJ,Bihar,EAST,R394,R394
813212,InActive,Active,InActive,InActive,Active,NSZ,BELHAR,Bihar,EAST,R394,R394
813213,Active,Active,Not active/Embargo,Active,Active,Active,SULTANGANJ,Bihar,EAST,R394,R394
813214,Active,Active,InActive,Active,Active,NSZ,KAHALGAON,Bihar,EAST,R394,R394
813221,InActive,Active,Not active/Embargo,Active,Active,Active,AMAIYA,Bihar,EAST,R394,R394
813222,InActive,NSZ,InActive,Active,Active,NSZ,KAHALGAON,Bihar,EAST,R394,R394
814101,InActive,Active,Active,Active,InActive,Active,DUMKA,Jharkhand,EAST,R278,"R278,SLW9"
814102,InActive,Active,InActive,Active,Active,Active,HANSDIHA,Jharkhand,EAST,R278,"R278,SLW9"
814103,InActive,Active,InActive,Active,InActive,Active,DUMKA,Jharkhand,EAST,R278,"R278,SLW9"
814110,InActive,Active,Active,Active,Active,Active,DUMKA,Jharkhand,EAST,R278,"R278,SLW9"
814111,InActive,Active,InActive,Active,InActive,Active,MAHESPUR,Jharkhand,EAST,R278,"R278,SLW9"
814112,Active,Active,Not active/Embargo,Active,Active,Active,DEOGHAR,Jharkhand,EAST,R278,"R278,SLW9"
814113,Active,Active,Active,Active,Active,Active,DEOGHAR,Jharkhand,EAST,R278,"R278,SLW9"
814114,Active,Active,Active,Active,Active,Active,DEOGHAR,Jharkhand,EAST,R278,"R278,SLW9"
814115,Active,Active,Active,Active,Active,Active,DEOGHAR,Jharkhand,EAST,R278,"R278,SLW9"
814116,Active,Active,Active,Active,Active,Active,DEOGHAR,Jharkhand,EAST,R278,"R278,SLW9"
814118,Active,Active,Active,Active,Active,Active,JHARMUNDI,Jharkhand,EAST,R278,"R278,SLW9"
814119,InActive,Active,InActive,Active,InActive,Active,DUMKA,Jharkhand,EAST,R278,"R278,SLW9"
814120,Active,Active,InActive,Active,Active,Active,JHARMUNDI,Jharkhand,EAST,R278,"R278,SLW9"
814122,Active,Active,Active,Active,Active,Active,DEOGHAR,Jharkhand,EAST,R278,"R278,SLW9"
814131,InActive,Active,InActive,InActive,InActive,Active,KATORIA,Bihar,EAST,R394,R394
814133,InActive,Active,InActive,Active,InActive,Active,GODDA,Jharkhand,EAST,R278,"R278,SLW9"
814141,Active,Active,Active,Active,Active,Active,JHARMUNDI,Jharkhand,EAST,R278,"R278,SLW9"
814142,Active,Active,Not active/Embargo,Active,Active,Active,DEOGHAR,Jharkhand,EAST,R278,"R278,SLW9"
814143,Active,Active,Not active/Embargo,Active,Active,Active,DEOGHAR,Jharkhand,EAST,R278,"R278,SLW9"
814144,InActive,Active,InActive,Active,InActive,Active,KUNDAHIT,Jharkhand,EAST,R278,"R278,SLW9"
814145,InActive,Active,InActive,Active,Active,Active,HANSDIHA,Jharkhand,EAST,R278,"R278,SLW9"
814146,InActive,Active,InActive,InActive,Active,Active,JHARMUNDI,Jharkhand,EAST,R278,"R278,SLW9"
814147,InActive,Active,InActive,Active,InActive,Active,MAHAGAMA,Jharkhand,EAST,R278,"R278,SLW9"
814148,InActive,Active,InActive,Active,InActive,Active,KUNDAHIT,Jharkhand,EAST,R278,"R278,SLW9"
814149,Active,Active,InActive,InActive,Active,Active,MADHUPUR,Jharkhand,EAST,R278,"R278,SLW9"
814150,Active,Active,InActive,Active,Active,Active,MADHUPUR,Jharkhand,EAST,R278,"R278,SLW9"
814151,Active,Active,InActive,InActive,Active,Active,HANSDIHA,Jharkhand,EAST,R278,"R278,SLW9"
814152,Active,NSZ,InActive,InActive,Active,Active,DEOGHAR,Jharkhand,EAST,R278,"R278,SLW9"
814153,InActive,Active,InActive,Active,Active,Active,HANSDIHA,Jharkhand,EAST,R278,"R278,SLW9"
814154,InActive,Active,InActive,Active,InActive,Active,MAHAGAMA,Jharkhand,EAST,R278,"R278,SLW9"
814155,InActive,Active,InActive,InActive,InActive,Active,MAHAGAMA Taluk,Jharkhand,EAST,R278,"R278,SLW9"
814156,InActive,Active,InActive,Active,InActive,Active,GODDA ,Jharkhand,EAST,R278,"R278,SLW9"
814157,Active,Active,Not active/Embargo,Active,Active,Active,DEOGHAR,Jharkhand,EAST,R278,"R278,SLW9"
814158,InActive,Active,InActive,Active,InActive,Active,DUMKA,Jharkhand,EAST,R278,"R278,SLW9"
814160,InActive,NSZ,InActive,Active,InActive,NSZ,MERHMA,Jharkhand,EAST,R394,R394
814165,InActive,Active,InActive,Active,InActive,Active,MAHAGAMA Taluk,Jharkhand,EAST,R278,"R278,SLW9"
814166,InActive,Active,InActive,Active,InActive,Active,KUNDAHIT,Jharkhand,EAST,R278,"R278,SLW9"
814167,InActive,NSZ,InActive,Active,InActive,InActive,KUNDAHIT,Jharkhand,EAST,R278,"R278,SLW9"
815301,InActive,Active,Active,Active,Active,Active,GIRIDIH,Jharkhand,EAST,R278,"R278,SLW9"
815302,InActive,Active,InActive,Active,InActive,Active,GIRIDIH,Jharkhand,EAST,R278,"R278,SLW9"
815311,InActive,Active,InActive,Active,Active,InActive,GIRIDIH,Jharkhand,EAST,R278,"R278,SLW9"
815312,Active,NSZ,InActive,Active,Active,NSZ,GIRIDIH,Jharkhand,EAST,R278,"R278,SLW9"
815313,InActive,Active,InActive,InActive,InActive,Active,SATGAWAN,Jharkhand,EAST,R278,"R278,SLW9"
815314,InActive,Active,InActive,InActive,Active,Active,JAMUA,Jharkhand,EAST,R278,"R278,SLW9"
815315,InActive,Active,InActive,InActive,InActive,Active,JAMUA,Jharkhand,EAST,R278,"R278,SLW9"
815316,InActive,Active,Active,InActive,InActive,Active,GIRIDIH,Jharkhand,EAST,R278,"R278,SLW9"
815317,InActive,Active,InActive,InActive,InActive,Active,SATGAWAN,Jharkhand,EAST,R278,"R278,SLW9"
815318,InActive,Active,InActive,InActive,InActive,Active,JAMUA,Jharkhand,EAST,R278,"R278,SLW9"
815351,InActive,Active,InActive,Active,Active,NSZ,JAMTARA,Jharkhand,EAST,R278,"R278,SLW9"
815352,InActive,Active,InActive,Active,Active,Active,JAMTARA,Jharkhand,EAST,R278,"R278,SLW9"
815353,Active,Active,InActive,InActive,Active,Active,MADHUPUR,Jharkhand,EAST,R278,"R278,SLW9"
815354,InActive,Active,InActive,Active,InActive,NSZ,JAMTARA,Jharkhand,EAST,R278,"R278,SLW9"
815355,InActive,Active,InActive,Active,InActive,Active,KUNDAHIT,Jharkhand,EAST,R278,SLKO
815357,Active,Active,InActive,Active,Active,Active,MADHUPUR,Jharkhand,EAST,R278,"R278,SLW9"
815359,InActive,Active,InActive,InActive,Active,Active,KUNDAHIT,Jharkhand,EAST,R278,SLKO
816101,InActive,Active,InActive,InActive,InActive,Active,BARARWA,Jharkhand,EAST,R278,"R278,SLW9"
816102,InActive,Active,InActive,InActive,InActive,Active,BARARWA Taluk,Jharkhand,EAST,R278,"R278,SLW9"
816103,InActive,Active,InActive,InActive,InActive,Active,DUMKA,Jharkhand,EAST,R278,"R278,SLW9"
816104,InActive,Active,InActive,Active,InActive,Active,BARARWA,Jharkhand,EAST,R278,"R278,SLW9"
816105,InActive,NSZ,InActive,InActive,InActive,NSZ,BARARWA Taluk,Jharkhand,EAST,R278,"R278,SLW9"
816106,InActive,Active,InActive,InActive,InActive,Active,MAHESPUR,Jharkhand,EAST,R278,"R278,SLW9"
816107,InActive,Active,InActive,Active,InActive,Active,PAKUR,Jharkhand,EAST,R278,"R278,SLW9"
816108,InActive,Active,InActive,Active,InActive,Active,RAJMAHAL,Jharkhand,EAST,R278,"R278,SLW9"
816109,InActive,Active,Active,Active,InActive,Active,SAHEBGANJ,Jharkhand,EAST,R278,"R278,SLW9"
816110,InActive,Active,InActive,InActive,InActive,Active,BARARWA,Jharkhand,EAST,R278,"R278,SLW9"
816115,InActive,Active,Not active/Embargo,Active,InActive,Active,CHUI,Jharkhand,EAST,R278,"R278,SLW9"
816116,InActive,Active,InActive,Active,InActive,Active,RAJMAHAL,Jharkhand,EAST,R278,"R278,SLW9"
816117,InActive,Active,InActive,InActive,InActive,Active,MAHESPUR,Jharkhand,EAST,R278,"R278,SLW9"
816118,InActive,Active,InActive,Active,InActive,Active,DUMKA,Jharkhand,EAST,R278,"R278,SLW9"
816120,InActive,Active,InActive,Active,InActive,Active,SAHEBGANJ,Jharkhand,EAST,R278,"R278,SLW9"
816129,InActive,Active,InActive,Active,InActive,Active,RAJMAHAL,Jharkhand,EAST,R278,"R278,SLW9"
821101,InActive,Active,InActive,Active,InActive,Active,BHABUA,Bihar,EAST,R394,R394
821102,InActive,NSZ,InActive,Active,InActive,InActive,CHAINPUR,Bihar,EAST,R394,R394
821103,InActive,Active,InActive,Active,InActive,Active,CHAINPUR,Bihar,EAST,R394,R394
821104,InActive,Active,InActive,InActive,InActive,Active,MALAHIPUR,Bihar,EAST,R394,R394
821105,InActive,Active,InActive,InActive,InActive,Active,BHABUA,Bihar,EAST,R394,R394
821106,InActive,Active,InActive,Active,InActive,Active,CHAINPUR,Bihar,EAST,R394,R394
821107,InActive,Active,Not active/Embargo,Active,InActive,Active,DINARA Taluk,Bihar,EAST,R394,R394
821108,InActive,Active,InActive,Active,InActive,Active,MALAHIPUR,Bihar,EAST,R394,R394
821109,InActive,Active,Active,Active,InActive,Active,BHABUA,Bihar,EAST,R394,R394
821110,InActive,Active,InActive,InActive,InActive,Active,BHABUA,Bihar,EAST,R394,R394
821111,Active,Active,InActive,Active,Active,Active,MALAHIPUR,Bihar,EAST,R394,R394
821112,InActive,Active,Active,Active,InActive,Active,DINARA,Bihar,EAST,R394,R394
821113,InActive,Active,InActive,InActive,Active,Active,SASARAM,Bihar,EAST,R394,R394
821114,InActive,Active,InActive,InActive,InActive,Active,ROHTAS,BIHAR,EAST,R394,R394
821115,Active,Active,Not active/Embargo,Active,Active,Active,SASARAM,Bihar,EAST,R394,R394
821301,Active,Active,InActive,InActive,Active,Active,DEHRI-ON-SONE,Bihar,EAST,R394,R394
821302,Active,Active,InActive,InActive,Active,NSZ,AMJHORE CAMP,Bihar,EAST,R394,R394
821303,InActive,Active,InActive,InActive,Active,NSZ,AKBARPUR,Bihar,EAST,R394,R394
821304,InActive,Active,InActive,InActive,InActive,NSZ,AKBARPUR,Bihar,EAST,R394,R394
821305,Active,Active,Active,InActive,Active,Active,DEHRI-ON-SONE,Bihar,EAST,R394,R394
821306,Active,Active,InActive,InActive,Active,NSZ,DEHRI-ON-SONE,Bihar,EAST,R394,R394
821307,Active,Active,Active,Active,Active,Active,DEHRI-ON-SONE,Bihar,EAST,R394,R394
821308,InActive,Active,Active,InActive,Active,NSZ,DEHRI-ON-SONE,Bihar,EAST,R394,R394
821309,InActive,NSZ,InActive,Active,Active,NSZ,BIKRAMGANJ,Bihar,EAST,R394,R394
821310,Active,Active,InActive,Active,Active,Active,BIKRAMGANJ Taluk,Bihar,EAST,R394,R394
821311,InActive,Active,InActive,InActive,InActive,NSZ,AKBARPUR,Bihar,EAST,R394,R394
821312,Active,Active,Active,InActive,Active,NSZ,AKBARPUR,Bihar,EAST,R394,R394
822101,InActive,Active,Active,Active,InActive,Active,MEDININAGAR,Jharkhand,EAST,R278,"R278,SLW9"
822102,InActive,Active,Active,Active,InActive,Active,MEDININAGAR,Jharkhand,EAST,R278,"R278,SLW9"
822110,InActive,Active,InActive,Active,InActive,Active,MEDININAGAR,Jharkhand,EAST,R278,"R278,SLW9"
822111,InActive,Active,InActive,Active,InActive,Active,MEDININAGAR,Jharkhand,EAST,R278,"R278,SLW9"
822112,InActive,Active,InActive,InActive,InActive,Active,NAGAR UNTARI Taluk,Jharkhand,EAST,R278,"R278,SLW9"
822113,InActive,Active,InActive,InActive,InActive,Active,TARHASI Taluk,Jharkhand,EAST,R278,"R278,SLW9"
822114,InActive,Active,InActive,Active,InActive,Active,GARHWA,Jharkhand,EAST,R278,"R278,SLW9"
822115,InActive,Active,InActive,InActive,InActive,Active,HAIDER NAGAR,Jharkhand,EAST,R278,"R278,SLW9"
822116,InActive,Active,InActive,InActive,InActive,Active,HAIDER NAGAR,Jharkhand,EAST,R278,"R278,SLW9"
822117,InActive,Active,InActive,InActive,Active,Active,HAIDER NAGAR,Jharkhand,EAST,R394,R394
822118,InActive,NSZ,InActive,InActive,InActive,NSZ,MEDININAGAR,Jharkhand,EAST,R278,"R278,SLW9"
822119,InActive,Active,InActive,InActive,InActive,Active,CHAINPUR,Jharkhand,EAST,R278,"R278,SLW9"
822120,InActive,Active,InActive,InActive,InActive,Active,GARHWA ,Jharkhand,EAST,R278,"R278,SLW9"
822121,InActive,Active,InActive,Active,InActive,Active,NAGAR UNTARI,Jharkhand,EAST,R278,"R278,SLW9"
822122,InActive,Active,InActive,InActive,InActive,Active,PANKI,Jharkhand,EAST,R278,"R278,SLW9"
822123,InActive,NSZ,InActive,InActive,InActive,NSZ,MEDININAGAR,Jharkhand,EAST,R278,"R278,SLW9"
822124,InActive,Active,Not active/Embargo,Active,InActive,Active,GARHWA,Jharkhand,EAST,R278,"R278,SLW9"
822125,InActive,Active,InActive,InActive,InActive,Active,GARHWA,Jharkhand,EAST,R278,"R278,SLW9"
822126,InActive,Active,InActive,InActive,InActive,Active,LATEHAR,Jharkhand,EAST,R278,"R278,SLW9"
822128,InActive,Active,InActive,Active,InActive,Active,NAGAR UNTARI,Jharkhand,EAST,R278,"R278,SLW9"
822129,InActive,Active,InActive,InActive,InActive,Active,NAGAR UNTARI,Jharkhand,EAST,R278,"R278,SLW9"
822131,InActive,Active,InActive,InActive,InActive,Active,TARHASI,Jharkhand,EAST,R278,"R278,SLW9"
822132,InActive,Active,Not active/Embargo,Active,InActive,Active,GARHWA,Jharkhand,EAST,R278,"R278,SLW9"
822133,InActive,Active,InActive,Active,InActive,Active,GARHWA,Jharkhand,EAST,R278,"R278,SLW9"
822134,InActive,Active,InActive,InActive,InActive,Active,GARHWA,Jharkhand,EAST,R278,"R278,SLW9"
823001,Active,NSZ,Not active/Embargo,Active,Active,Active,GAYA,Bihar,EAST,R394,R394
823002,Active,Active,Active,Active,Active,Active,GAYA,Bihar,EAST,R394,R394
823003,Active,Active,Not active/Embargo,Active,Active,Active,GAYA,Bihar,EAST,R394,R394
823004,Active,NSZ,Active,Active,Active,Active,GAYA,Bihar,EAST,R394,R394
823005,Active,NSZ,Active,Active,Active,Active,GAYA,Bihar,EAST,R394,R394
823311,Active,NSZ,InActive,InActive,Active,NSZ,WAZIRGANJ ,Bihar,EAST,R394,R394
824101,Active,Active,Active,Active,Active,Active,AURANGABAD,Bihar,EAST,R394,R394
824102,Active,Active,Active,Active,Active,Active,AURANGABAD,Bihar,EAST,R394,R394
824103,Active,Active,InActive,Active,Active,Active,AURANGABAD,Bihar,EAST,R394,R394
824111,Active,Active,InActive,Active,Active,Active,NABINAGAR,Bihar,EAST,R394,R394
824112,Active,Active,InActive,Active,Active,NSZ,DEHRI-ON-SONE,Bihar,EAST,R394,R394
824113,Active,Active,Active,Active,Active,Active,DAUDNAGAR,Bihar,EAST,R394,R394
824114,InActive,Active,InActive,Active,Active,Active,DAUDNAGAR,Bihar,EAST,R394,R394
824115,InActive,Active,Active,InActive,Active,Active,DAUDNAGAR,Bihar,EAST,R394,R394
824116,InActive,Active,InActive,InActive,Active,Active,RAFIGANJ,Bihar,EAST,R394,R394
824118,Active,Active,InActive,InActive,Active,Active,TEKARI,Bihar,EAST,R394,R394
824120,InActive,Active,InActive,Active,Active,Active,DAUDNAGAR,Bihar,EAST,R394,R394
824121,Active,Active,Active,Active,Active,Active,AURANGABAD,Bihar,EAST,R394,R394
824122,Active,Active,InActive,InActive,Active,Active,RAFIGANJ,Bihar,EAST,R394,R394
824123,Active,Active,InActive,Active,Active,Active,NABINAGAR,Bihar,EAST,R394,R394
824124,Active,Active,InActive,Active,Active,Active,DAUDNAGAR,Bihar,EAST,R394,R394
824125,Active,Active,InActive,InActive,Active,Active,RAFIGANJ,Bihar,EAST,R394,R394
824127,Active,Active,Active,InActive,Active,Active,DAUDNAGAR,Bihar,EAST,R394,R394
824129,InActive,Active,InActive,InActive,Active,Active,RAFIGANJ,Bihar,EAST,R394,R394
824143,Active,Active,Active,Active,Active,Active,DAUDNAGAR,Bihar,EAST,R394,R394
824201,InActive,NSZ,InActive,InActive,Active,NSZ,SHERGHATI,Bihar,EAST,R394,R394
824202,Active,Active,Active,Active,Active,Active,AURANGABAD,Bihar,EAST,R394,R394
824203,Active,Active,InActive,InActive,Active,Active,TEKARI,Bihar,EAST,R394,R394
824205,Active,Active,Active,InActive,Active,Active,SHERGHATI,Bihar,EAST,R394,R394
824206,InActive,NSZ,InActive,InActive,Active,NSZ,BARACHHATI,Bihar,EAST,R394,R394
824207,Active,Active,Active,InActive,Active,Active,TEKARI,Bihar,EAST,R394,R394
824208,Active,Active,InActive,InActive,Active,Active,RAFIGANJ,Bihar,EAST,R394,R394
824209,Active,NSZ,InActive,InActive,Active,Active,GAYA,Bihar,EAST,R394,R394
824210,InActive,NSZ,InActive,InActive,Active,NSZ,SHERGHATI,Bihar,EAST,R394,R394
824211,Active,Active,Active,InActive,Active,Active,SHERGHATI,Bihar,EAST,R394,R394
824216,InActive,Active,InActive,InActive,Active,Active,AURANGABAD,Bihar,EAST,R394,R394
824217,InActive,NSZ,InActive,InActive,Active,NSZ,SHERGHATI,Bihar,EAST,R394,R394
824219,InActive,Active,Active,InActive,Active,Active,SHERGHATI,Bihar,EAST,R394,R394
824220,Active,NSZ,Not active/Embargo,InActive,Active,NSZ,SHERGHATI,Bihar,EAST,R394,R394
824221,InActive,NSZ,InActive,InActive,Active,NSZ,BARACHHATI,Bihar,EAST,R394,R394
824231,Active,Active,Active,Active,Active,Active,GAYA,Bihar,EAST,R394,R394
824232,Active,Active,InActive,InActive,Active,Active,WAZIRGANJ - WZG,Bihar,EAST,R394,R394
824233,Active,Active,InActive,InActive,Active,Active,HULASGANJ,Bihar,EAST,R394,R394
824234,Active,NSZ,Active,InActive,Active,Active,GAYA,Bihar,EAST,R394,R394
824235,Active,Active,Active,InActive,Active,Active,TEKARI,Bihar,EAST,R394,R394
824236,Active,Active,Active,InActive,Active,Active,TEKARI,Bihar,EAST,R394,R394
824237,Active,Active,InActive,InActive,Active,Active,GAYA,Bihar,EAST,R394,R394
824301,Active,Active,InActive,Active,Active,Active,NABINAGAR,Bihar,EAST,R394,R394
824302,InActive,Active,InActive,Active,Active,Active,NABINAGAR Taluk,Bihar,EAST,R394,R394
824303,Active,Active,InActive,Active,Active,Active,NABINAGAR Taluk,Bihar,EAST,R394,R394
824304,InActive,InActive,InActive,InActive,InActive,InActive,NPGCL Aditi Nagar,BIHAR,EAST,R394,R394
825101,InActive,Active,Active,Active,Active,Active,RAMGARH,Jharkhand,EAST,R278,"R278,SLW9"
825102,InActive,Active,InActive,Active,Active,Active,GUMIA,Jharkhand,EAST,R278,"R278,SLW9"
825103,InActive,Active,InActive,Active,InActive,Active,Simaria,Jharkhand,EAST,R278,"R278,SLW9"
825106,InActive,Active,InActive,InActive,Active,Active,ISHRI - IHI ,Jharkhand,EAST,R278,"R278,SLW9"
825108,Active,NSZ,InActive,InActive,Active,InActive,GIRIDIH,Jharkhand,EAST,R278,"R278,SLW9"
825109,InActive,Active,InActive,InActive,InActive,Active,MARKACHO,Jharkhand,EAST,R278,"R278,SLW9"
825132,InActive,Active,InActive,InActive,InActive,Active,SATGAWAN,Jharkhand,EAST,R278,"R278,SLW9"
825167,InActive,Active,InActive,InActive,Active,Active,ISHRI - IHI ,Jharkhand,EAST,R278,"R278,SLW9"
825301,InActive,Active,Active,Active,InActive,NSZ,HAZARIBAGH,Jharkhand,EAST,R278,"R278,SLW9"
825302,InActive,Active,Active,Active,InActive,NSZ,HAZARIBAGH,Jharkhand,EAST,R278,"R278,SLW9"
825303,InActive,Active,InActive,InActive,InActive,NSZ,HAZARIBAGH,Jharkhand,EAST,R278,"R278,SLW9"
825311,InActive,NSZ,InActive,Active,InActive,NSZ,BARKAGAON,Jharkhand,EAST,R278,"R278,SLW9"
825312,InActive,Active,InActive,InActive,InActive,Active,BAGODAR,Jharkhand,EAST,R278,"R278,SLW9"
